dwnom,beta2,beta1,beta3,beta4,beta5,south,rep,year
.061000001,-.11125788,.5,-.05562894,1,0,1,0,1958
.061000001,-.11310336,.60810417,-.068778627,1,1,1,0,1960
.061000001,-.29220164,.66750425,-.19504583,1,0,1,0,1962
.061000001,-.29357862,.79308993,-.23283425,1,1,1,0,1964
.061000001,-.01098755,.87820446,-.0096493158,1,1,1,0,1966
.061000001,-.010581464,.83780134,-.0088651646,1,1,1,0,1968
.226,-.059865236,.87373638,-.052306436,.089801431,0,1,0,1970
.226,-.059591562,.87538755,-.052165709,.47522819,0,1,0,1972
.226,.02200377,.80408716,.01769295,.377756,0,1,0,1974
.226,.022000253,.79524374,.017495563,.21189582,0,1,0,1976
.226,-.0051201284,.8037011,-.004115053,.033043325,0,1,0,1978
-.50700003,-.000017017126,.76045018,-.000012940676,.0943771,0,1,1,1980
-.50700003,-.042547733,.85168195,-.036237136,.23469007,0,1,1,1982
-.50700003,-.042549044,.91440177,-.038906921,.040848374,0,1,1,1984
-.16500001,-.066295028,.88281006,-.058525916,.27552539,0,1,1,1986
-.16500001,-.066295028,.95730859,-.063464798,.31025821,0,1,1,1988
-.16500001,-.15709326,.99785841,-.15675683,.34111279,0,1,1,1990
-.16500001,-.15703681,.98905641,-.15531826,.34370619,0,1,1,1992
-.88099998,-.15456325,.93914807,-.14515777,1,0,1,1,1994
-.88099998,-.15433693,.94606346,-.14601253,1,0,1,1,1996
-.88099998,-.1244258,.95568162,-.11891145,.25639123,0,1,1,1998
-.38600001,-.11392564,.94474733,-.10763094,1,0,1,1,2000
-.38600001,-.11193699,.93166643,-.10428793,1,0,1,1,2002
-.38600001,-.11193699,.90026802,-.10077329,.25659901,0,1,1,2004
-.38600001,-.11263907,.91818523,-.10342353,.040484786,0,1,1,2006
-.38600001,-.11279196,.91071355,-.10272116,.38727093,0,1,1,2008
-.73100001,-.10396323,.9014678,-.093719497,.29401356,0,1,1,2010
-.88099998,,,,,0,1,1,2012
-.28,,,,,0,1,1,1872
-.33399999,-.14822817,.813218,-.12054181,.21884441,0,1,1,1876
.38800001,,,,,0,1,0,1878
.40599999,.30783844,.65223306,.2007824,.71212232,0,1,0,1882
.40599999,.30670476,.60945159,.1869217,1,0,1,0,1884
.40599999,.35197055,.57655942,.20293194,.76794124,0,1,0,1886
.40599999,.34966278,.58498514,.20454752,.71355104,0,1,0,1888
.40599999,.31430465,.59875244,.18819067,1,0,1,0,1890
.59299999,.31874931,.62085623,.19789749,1,0,1,0,1892
.59299999,.28105116,.57442987,.16144419,.85290706,0,1,0,1894
.59299999,.2919004,.53010154,.15473685,.94099152,0,1,0,1896
.59299999,.48165584,.54016036,.26017138,.95457852,0,1,0,1898
.59299999,,,,,0,1,0,1900
.447,.47473654,.51327848,.24367206,.90610719,0,1,0,1904
.447,.45078102,.51056373,.23015244,.9863497,0,1,0,1906
.447,.4507812,.50990355,.22985493,1,1,1,0,1908
.479,.31235838,.50409102,.15745705,1,1,1,0,1910
.479,.30968058,.50243366,.15559395,1,1,1,0,1912
.479,.41229451,.50603867,.20863697,.9692347,0,1,0,1914
.479,.41332614,.50607526,.20917414,1,1,1,0,1916
.479,.5632534,.50483078,.28434765,1,1,1,0,1918
.479,.5568707,.50877523,.28332201,1,1,1,0,1920
.479,.5646674,.5057807,.28559786,1,1,1,0,1922
.169,.56460512,.50083172,.28277215,1,1,1,0,1924
.169,.51820099,.5,.2591005,1,1,1,0,1926
.169,.51812065,.5,.25906032,1,1,1,0,1928
.169,.33922035,.50918132,.17272466,.95801044,0,1,0,1930
.106,.3401584,.51176423,.17408091,.98364818,0,1,0,1932
.106,.61937141,.50259197,.3112911,1,0,1,0,1934
.106,.61937141,.50405073,.31219462,1,0,1,0,1936
.106,.38559949,.51186848,.19737622,.97276211,0,1,0,1938
.106,.38601553,.50784039,.19603428,1,1,1,0,1940
.106,.40534878,.51763982,.20982467,.95967579,0,1,0,1942
.096000001,.40532035,.51875436,.2102617,.97365713,0,1,0,1944
.096000001,.23599941,.5238359,.12362496,.9289124,0,1,0,1946
.458,.23600417,.5211525,.12299416,1,0,1,0,1948
.096000001,.46231049,.51154387,.2364921,1,0,1,0,1950
.096000001,.46231049,.51199591,.23670109,.95370901,0,1,0,1952
.096000001,.066335648,.56609619,.037552357,1,0,1,0,1954
.096000001,.066573739,.55720085,.037094943,1,0,1,0,1956
.096000001,,,,,0,1,0,1958
-.175,-.27024299,.67183506,-.18155871,1,0,1,0,1962
-.175,-.25862104,.7755726,-.20057939,.28683257,0,1,0,1964
-.27599999,-.076739609,.87124085,-.066858679,.15166318,0,1,1,1966
-.27599999,-.076333523,.83040106,-.063387439,.067570865,0,1,1,1968
-.31999999,-.066949129,,,,0,1,1,1970
-.31999999,-.066675454,.86926734,-.057958797,.13185006,0,1,1,1972
-.31999999,.0071078539,.79893398,.0056787059,.1584692,0,1,1,1974
-.31999999,.0071043372,.79118359,.0056208349,.14639896,0,1,1,1976
-.31999999,.0090376437,.80281913,.0072555933,.11440974,0,1,1,1978
-.31999999,.0030870736,.75911725,.0023434507,.17021209,0,1,1,1980
-.31999999,-.044219702,.85127401,-.037643082,.2566781,0,1,1,1982
-.31999999,-.044223666,.91365141,-.040405016,.071968019,0,1,1,1984
-.31999999,-.0711371,.88560939,-.062999681,.061373234,0,1,1,1986
-.31999999,-.0711371,.96656644,-.068758734,1,0,1,1,1988
-.31999999,-.12609583,.99268633,-.12517361,1,0,1,1,1990
-.31999999,-.12603939,.9921298,-.12504743,1,0,1,1,1992
-.31999999,-.12406,.94021291,-.11664282,1,0,1,1,1994
-.31999999,-.12383369,.94363046,-.11685324,.16963631,0,1,1,1996
-.31999999,,,,,0,1,1,1998
-.58399999,-.10450426,.92642337,-.096815184,.32209909,0,1,1,2002
-.58399999,-.10450426,.9003129,-.094086528,.25965017,0,1,1,2004
-.58399999,-.095139086,.91863805,-.087398387,.075627148,0,1,1,2006
-.58399999,-.095291972,.90933365,-.086652197,.092344522,0,1,1,2008
-.58399999,-.14396322,.92207092,-.1327443,1,0,1,1,2010
-.58399999,,,,,0,1,1,2012
-.54299998,.054561138,.81977224,.044727705,.16002381,0,1,1,1874
.31600001,.049673796,.82611644,.041036338,.58887339,0,1,0,1876
.31600001,.23585784,.67909038,.1601688,.48124719,0,1,0,1878
.31600001,.28749025,.69660836,.2002681,1,0,1,0,1880
.31600001,,,,,0,1,0,1882
.456,.41568732,.58120203,.24159832,1,0,1,0,1886
.456,.41337955,.58780682,.24298732,.83519757,0,1,0,1888
.53600001,.34162879,.59582865,.20355222,.8273555,0,1,0,1890
.31900001,.34297538,.61629856,.21137524,.70870912,0,1,0,1892
.31900001,.65134066,.57732546,.37603554,1,0,1,0,1894
.31900001,.65111381,.52831173,.34399107,.84774137,0,1,0,1896
.31900001,.47575343,.54011643,.25696224,.94948363,0,1,0,1898
.31900001,.46610528,.52222538,.243412,.97743189,0,1,0,1900
.447,.50822783,.51732111,.26291698,.96258807,0,1,0,1902
.447,.50770783,.51521063,.26157647,1,1,1,0,1904
.447,.4668282,.51091886,.23851132,1,1,1,0,1906
.447,.46682838,.50983071,.23800345,.99881756,0,1,0,1908
.447,.30711633,.50410771,.15481971,1,0,1,0,1910
.447,.30443853,.50243121,.15295942,1,1,1,0,1912
.447,.42127723,.50663257,.21343276,1,0,1,0,1914
.463,.42230886,.50608432,.2137239,1,1,1,0,1916
.463,.55842984,.50489295,.28194728,1,1,1,0,1918
.463,.55204701,.50874794,.28085276,1,1,1,0,1920
.463,.57056963,.50579059,.28858876,1,1,1,0,1922
.463,.57050729,.50083172,.28572816,1,1,1,0,1924
.463,.52185822,.5,.26092911,1,1,1,0,1926
.463,.52173984,.5,.26086992,1,1,1,0,1928
.463,.35363495,.50982255,.18029107,.98364615,0,1,0,1930
-.12,.35457301,.51183075,.18148138,.98702979,0,1,0,1932
-.12,.30996823,.50259197,.15578754,1,0,1,0,1934
-.12,.30996823,.50397468,.15621614,.99146068,0,1,0,1936
.169,.38741696,.51212305,.19840515,.97771859,0,1,0,1938
.169,.387833,.50784039,.19695726,1,1,1,0,1940
.169,.38676232,.51702988,.19996768,.94018805,0,1,0,1942
.169,.38673389,.51935297,.2008514,1,0,1,0,1944
-.011,.33605838,.52423131,.17617233,.9570452,0,1,0,1946
-.037999999,.33606315,.5211525,.17514014,1,0,1,0,1948
-.011,.48556799,.50576329,.24558246,.87898743,0,1,0,1950
-.011,.48556799,.51299441,.24909367,.98715675,0,1,0,1952
-.011,.33208552,.56231064,.18673521,.86312413,0,1,0,1954
-.011,.33232361,.55720085,.18517099,1,0,1,0,1956
-.011,.13198948,.5,.06599474,1,0,1,0,1958
-.011,.1302737,.60747391,.079137877,1,0,1,0,1960
-.011,-.11876613,.66769451,-.079299495,1,0,1,0,1962
-.011,-.12014312,.78273833,-.094040625,.15510011,0,1,0,1964
-.011,-.11781564,.87453699,-.10303414,.35267007,0,1,0,1966
-.011,-.11740956,.83517098,-.098057054,.50474048,0,1,0,1968
-.011,-.14637205,.8761043,-.12823719,.50482905,0,1,0,1970
-.011,-.14609838,.87327862,-.12758459,.23634565,0,1,0,1972
.21699999,.071824789,.80894136,.058102041,1,0,1,0,1974
.21699999,.071821272,.79904479,.057388414,.6391362,0,1,0,1976
.21699999,.052646726,.80583644,.042424649,.20505774,0,1,0,1978
.21699999,.058643281,.77174032,.045257386,1,0,1,0,1980
.21699999,-.087967306,.85673738,-.07536488,.18039775,0,1,0,1982
.21699999,-.08797127,.91787189,-.080746353,.36862051,0,1,0,1984
.21699999,-.1301806,.88838005,-.11564985,.081996083,0,1,0,1986
.21699999,-.1301806,.96162456,-.12518486,.16116178,0,1,0,1988
.21699999,-.13293359,.99566221,-.13235696,.2231195,0,1,0,1990
.21699999,-.13287714,.98831707,-.13132475,.20119953,0,1,0,1992
-.42199999,-.13746005,.932473,-.12817779,.21767807,0,1,1,1994
-.42199999,-.13723373,.94634604,-.12987061,1,0,1,1,1996
-.42199999,-.1599777,.95763731,-.15320061,.38191855,0,1,1,1998
-.42199999,-.15663248,.94291091,-.14769047,.36434287,0,1,1,2000
-.68400002,-.16106907,.93184006,-.15009061,1,0,1,1,2002
-.68400002,-.16106907,.90049309,-.14504158,.30972451,0,1,1,2004
-.68400002,-.17263907,.92112988,-.159023,.29486382,0,1,1,2006
-.68400002,-.17279196,.91036606,-.15730393,.31983954,0,1,1,2008
-.847,-.18096322,.90260702,-.16333868,.33344346,0,1,1,2010
-.847,,,,,0,1,1,2012
-.42899999,.11528456,.58487505,.067427061,.064613223,0,1,1,1872
-.42899999,.0505144,.81985593,.041414529,.15295422,0,1,1,1874
.41499999,.045627058,.8347559,.038087454,.93678284,0,1,0,1876
.41499999,.1986075,.67596316,.13425136,.40751922,0,1,0,1878
.41499999,,,,,0,1,0,1880
.47799999,.36798823,.60894853,.2240859,1,1,1,0,1884
.47799999,.38430166,.58205897,.22368623,1,0,1,0,1886
.47799999,.38199389,.58289462,.22266218,.64243865,0,1,0,1888
.44,.30485088,.59287977,.18073992,.71478033,0,1,0,1890
.44,.30619723,.60985792,.18673681,.50500178,0,1,0,1892
.28,.41861337,.57741523,.24171373,1,0,1,0,1894
.28,.41915125,.52992868,.22212027,.92875648,0,1,0,1896
.28,.46711832,.53997552,.25223246,.94282329,0,1,0,1898
.484,.45955974,.52215707,.23996237,.9740591,0,1,0,1900
.484,.50518703,.51706409,.26121408,.94985688,0,1,0,1902
.484,.50466704,.51491839,.25986233,.9810555,0,1,0,1904
.484,.45598307,.51095223,.23298557,1,1,1,0,1906
.484,.45598325,.50935352,.23225668,.97895288,0,1,0,1908
.484,.31821316,.50414324,.16042502,1,1,1,0,1910
.484,.31553537,.50234014,.15850608,.99289978,0,1,0,1912
.44400001,.41549814,.50639379,.21040568,.98700154,0,1,0,1914
.44400001,.41652977,.5060904,.21080172,1,1,1,0,1916
.44400001,,,,,0,1,0,1918
.292,.57194269,.50578684,.28928107,1,1,1,0,1922
.292,,,,,0,1,0,1924
.292,.42538118,.50259197,.21379317,1,0,1,0,1934
.17900001,.42538118,.50388753,.21434428,.98718655,0,1,0,1936
.109,.37079132,.50986981,.18905529,.94632792,0,1,0,1938
.109,.37120736,.50784039,.18851408,1,1,1,0,1940
.109,.37509537,.51634097,.19367711,.91478884,0,1,0,1942
.109,.37506694,.51921403,.19474001,.9922986,0,1,0,1944
.109,.31769192,.52296782,.16614266,.89748442,0,1,0,1946
.109,.31769669,.5211525,.16556843,1,0,1,0,1948
.109,.48997176,.51354253,.25162134,1,1,1,0,1950
-.11,.48997176,.51291704,.25131488,.98452449,0,1,0,1952
-.11,.19625971,.55810165,.10953287,.70235288,0,1,0,1954
-.11,.1964978,.55720085,.10948874,1,1,1,0,1956
-.11,.02074194,.5,.01037097,1,1,1,0,1958
-.11,.018896461,.60919213,.011511575,1,1,1,0,1960
-.11,-.17236233,.6705147,-.11557148,1,1,1,0,1962
-.11,-.17373931,.79001808,-.1372572,1,1,1,0,1964
-.11,-.17322513,.87367845,-.15134306,.2234329,0,1,0,1966
.021,-.17281905,.83695233,-.14464131,1,1,1,0,1968
.021,-.17033748,.87502265,-.14904916,.32155931,0,1,0,1970
.021,-.17006381,.8735401,-.14855756,.26503408,0,1,0,1972
.021,.00024390221,.80489361,.00019631533,.47101939,0,1,0,1974
.021,.00024038553,.79302704,.00019063223,.060839772,0,1,0,1976
-.30899999,-.01512146,,,,0,1,1,1978
-.30899999,-.012750059,.75884283,-.0096752914,.26686996,0,1,1,1980
-.30899999,-.11424884,.85112703,-.097240277,.29030043,0,1,1,1982
-.30899999,-.11425281,.91491783,-.10453193,.041691303,0,1,1,1984
.061000001,-.14214042,.88758647,-.12616192,.04300487,0,1,0,1986
.061000001,-.14214042,.96243644,-.13680112,.2295351,0,1,0,1988
.061000001,-.16054261,.99870336,-.16033444,.029356778,0,1,0,1990
-.54100001,-.16048616,.98978221,-.15884635,.47127271,0,1,1,1992
-.54100001,-.1568751,.93517423,-.14670555,.43704075,0,1,1,1994
-.54100001,,,,,0,1,1,1996
-.72399998,-.15708622,.92750335,-.145698,.41328961,0,1,1,2002
-.54100001,-.15708622,.9006539,-.14148033,.33835191,0,1,1,2004
-.54100001,-.15413907,.92056298,-.14189473,.23897076,0,1,1,2006
-.54100001,-.15429196,.91065574,-.14050686,.38357979,0,1,1,2008
-.74199998,-.15396321,.90325975,-.13906877,.34635895,0,1,1,2010
-.74199998,,,,,0,1,1,2012
-.39300001,-.05649972,.82537699,-.046633568,.037379801,0,1,1,1874
-.39300001,-.061387062,.81924266,-.050290901,.42470264,0,1,1,1876
.40599999,,,,,0,1,0,1878
.45899999,.27911425,.64863831,.18104419,.5477947,0,1,0,1882
.45899999,.27798057,.60909653,.16931699,1,0,1,0,1884
.45899999,.40086973,.58145702,.23308852,1,0,1,0,1886
.45899999,.39856195,.58607727,.2335881,.75430107,0,1,0,1888
.45899999,.25555158,.59079593,.15097883,.61450875,0,1,0,1890
.51899999,.25689918,.61400294,.15773685,.59797037,0,1,0,1892
.51899999,.2829634,.57354331,.16229177,.82072949,0,1,0,1894
.51899999,.28113455,.53123629,.14934887,1,0,1,0,1896
.45199999,.46813214,.53981686,.25270563,.93708098,0,1,0,1898
.45199999,.45848399,.52237165,.23949905,.98511708,0,1,0,1900
.45199999,.51574647,.51723087,.26675999,.95777261,0,1,0,1902
.45199999,.51522636,.51525515,.26547304,1,1,1,0,1904
.45199999,.47218576,.51086885,.24122499,1,1,1,0,1906
.45199999,.47218594,.50985253,.2407452,1,1,1,0,1908
.45199999,.31893486,.50411344,.16077934,1,1,1,0,1910
.45199999,.31625706,.50244093,.15890048,1,1,1,0,1912
.45199999,.42557406,.50660485,.21559788,1,1,1,0,1914
.47600001,.4266057,.50608325,.21589801,1,1,1,0,1916
.47600001,.56516683,.5049032,.28535455,1,1,1,0,1918
.47600001,.55878401,.50876331,.28428879,1,1,1,0,1920
.47600001,.57115597,.50578666,.28888306,1,1,1,0,1922
.47600001,.57109368,.50083172,.28602183,1,1,1,0,1924
.47600001,.52237356,.5,.26118678,1,1,1,0,1926
.47600001,.52238882,.5,.26119441,1,1,1,0,1928
.47600001,.34641641,.50942367,.17647272,.96924281,0,1,0,1930
.167,.34735447,.51164377,.17772175,.97388065,0,1,0,1932
.167,.36469984,.50259197,.18329521,1,0,1,0,1934
.167,.36469984,.50397193,.18379848,.9958092,0,1,0,1936
.167,.38948148,.51235139,.19955139,.98386443,0,1,0,1938
.167,.38989753,.50784039,.19800571,1,1,1,0,1940
.167,.40578401,.51748395,.20998672,.9622103,0,1,0,1942
.167,.40575558,.51934451,.21072693,1,1,1,0,1944
.167,.34772241,.52383745,.18215002,.94282663,0,1,0,1946
.167,.34772718,.5211525,.18121889,1,0,1,0,1948
.167,.46534944,.50597394,.23545468,.87849033,0,1,0,1950
.167,.46534944,.51321083,.23882237,1,0,1,0,1952
.167,.26708326,.56449831,.15076804,1,1,1,0,1954
.098999999,.26732135,.55720085,.14895168,1,1,1,0,1956
.098999999,.13850242,.5,.069251209,1,0,1,0,1958
.098999999,.13665694,.60581028,.082788177,.87935174,0,1,0,1960
.098999999,-.089022994,.63824368,-.056818362,.33423555,0,1,0,1962
.079999998,-.090399981,.78961408,-.0713811,1,0,1,0,1964
.079999998,-.039430887,.87566543,-.034528263,.54820251,0,1,0,1966
.079999998,-.0390248,.83372009,-.032535762,.33252096,0,1,0,1968
.079999998,-.084344923,.87448561,-.073758423,.2177161,0,1,0,1970
.079999998,-.084071249,.87332952,-.073421903,.23820674,0,1,0,1972
.25299999,.089794219,.80122721,.07194557,.031037331,0,1,0,1974
.25299999,.089790702,.7999357,.071826786,1,0,1,0,1976
.25299999,.089294523,.81051254,.072374329,1,0,1,0,1978
.25299999,.086410403,.76619726,.066207416,.35259807,0,1,0,1980
.25799999,-.030018419,.86233127,-.025885822,1,0,1,0,1982
.25799999,-.030022383,.92207098,-.027682768,1,0,1,0,1984
.25799999,-.063641042,.89334106,-.056853157,.39679515,0,1,0,1986
.25799999,-.063641042,.9667027,-.061521966,1,0,1,0,1988
.25799999,-.050912946,.9957754,-.050697859,.22507203,0,1,0,1990
.25799999,-.050856501,.98698968,-.050194841,.042784452,0,1,0,1992
.25799999,-.058504611,.92896771,-.054348893,.088819265,0,1,0,1994
.25799999,-.058278292,.9419108,-.054892953,.18097281,0,1,0,1996
.25799999,-.087819815,.94854748,-.083301261,.19625318,0,1,0,1998
.25799999,-.069360614,.93804908,-.065063663,1,0,1,0,2000
.25799999,-.077364475,.91972011,-.071153663,.26109684,0,1,0,2002
.25799999,-.077364475,.89839816,-.069504105,.13269079,0,1,0,2004
.25799999,-.075139076,.91499436,-.068751827,.24995446,0,1,0,2006
.25799999,-.075291961,.90949517,-.068477675,.11396945,0,1,0,2008
-.87,-.093963206,.89471108,-.084069923,.1506927,0,1,1,2010
-.87,,,,,0,1,1,2012
.37900001,.23649281,.64764273,.15316285,.52173913,0,1,0,1882
.37900001,.23535913,.60887754,.14330488,1,0,1,0,1884
.37900001,.29372615,.57995105,.17034678,.92662406,0,1,0,1886
.37900001,,,,,0,1,0,1888
.27700001,,,,,0,1,0,1892
.375,.43467897,.5385989,.23411761,.88293529,0,1,0,1898
.51200002,.40566844,.52259684,.21200104,1,1,1,0,1900
.51200002,.49741104,.51628047,.2568036,.91380095,0,1,0,1902
.45100001,.49689099,.51524806,.25602213,1,1,1,0,1904
.45100001,.45083752,.51084226,.23030686,1,1,1,0,1906
.45100001,.4508377,.50986695,.22986725,1,1,1,0,1908
.45100001,.31839734,.5040949,.16050248,1,0,1,0,1910
.44800001,.31571954,.50242746,.15862617,1,1,1,0,1912
.44800001,.42389667,.50626856,.21460555,.98234224,0,1,0,1914
.44800001,,,,,0,1,0,1916
.486,.55095136,.50873363,.28028747,1,1,1,0,1920
.228,.57284641,.50577819,.28973323,1,1,1,0,1922
.228,.57278407,.50083172,.28686842,1,1,1,0,1924
.228,.5143255,.5,.25716275,1,1,1,0,1926
.228,.51434076,.5,.25717038,1,1,1,0,1928
.228,.34820467,.5094828,.17740428,.97296727,0,1,0,1930
.228,.34914273,.51183885,.17870481,.98668003,0,1,0,1932
.228,.45174754,.50259197,.22704469,1,0,1,0,1934
.228,.45174754,.50383002,.22760397,.98331881,0,1,0,1936
.024,.38543564,.51207411,.19737162,.9798311,0,1,0,1938
.024,.38585168,.50784039,.19595107,1,1,1,0,1940
.024,.39337063,.51742411,.20353945,.95973706,0,1,0,1942
.024,.3933422,.5179733,.20374076,.95147967,0,1,0,1944
.024,.31476611,.52404273,.16495089,.94279838,0,1,0,1946
.024,.31477088,.5211525,.16404364,1,0,1,0,1948
.024,.4737888,.51150233,.24234407,1,0,1,0,1950
.024,.4737888,.51281154,.24296436,.97795987,0,1,0,1952
.024,.27412841,.56490088,.15485537,1,0,1,0,1954
.024,.2743665,.55720085,.15287724,1,1,1,0,1956
.024,.051169634,.5,.025584817,1,0,1,0,1958
.024,.049324155,.60778141,.029978305,1,0,1,0,1960
.024,-.20111957,.63337672,-.12738445,.30022109,0,1,0,1962
.024,-.20249656,.78386539,-.15873004,.23481202,0,1,0,1964
.024,.0094431043,.87362409,.0082497234,.1876961,0,1,0,1966
.024,.0098491907,.83351004,.0082093989,.29539943,0,1,0,1968
.024,-.043350846,.87264097,-.037829723,.087316334,0,1,0,1970
-.33700001,-.043077171,.87151313,-.037542321,.039071679,0,1,1,1972
.31400001,.10078448,.80170691,.080799617,.11473966,0,1,0,1974
.31400001,.10078096,.80029702,.080654703,1,1,1,0,1976
.31400001,.089229912,.80400229,.071741052,.035559714,0,1,0,1978
-.182,.08753407,.7621367,.066712923,.049725294,0,1,1,1980
.1,-.0053007007,.8571862,-.0045436877,.21407807,0,1,0,1982
.1,-.0053083301,.91922766,-.004879564,.51075864,0,1,0,1984
.1,-.041971117,.89538145,-.037580159,.52156901,0,1,0,1986
.1,-.041971117,.96688873,-.040581401,1,0,1,0,1988
.1,.1277805,.99483305,.12712026,.30573177,0,1,0,1990
.45199999,.12783694,.98585606,.12602882,.27629697,0,1,0,1992
.45199999,.12933362,.92573249,.11972833,.39602339,0,1,0,1994
.45199999,.12955993,.94064671,.12187012,.47544456,0,1,0,1996
.45199999,.1133979,.94543833,.10721072,.46819603,0,1,0,1998
.45199999,.081786394,.93956029,.076843247,.35230088,0,1,0,2000
.45199999,.10795802,.91870153,.099181198,.36450326,0,1,0,2002
.45199999,.10795802,.89789194,.096934631,.29872155,0,1,0,2004
.45199999,.10836095,.91414022,.099057101,.35023057,0,1,0,2006
.45199999,.10820806,.90811396,.098265253,.25296712,0,1,0,2008
.45199999,.16903681,.85363519,.14429577,1,0,1,0,2010
.45199999,,,,,0,1,0,2012
-.39300001,.021316826,.62952757,.013419529,.29493195,0,1,1,1882
-.39300001,.020183146,.56484133,.011400275,.042717218,0,1,1,1884
.43200001,,,,,0,1,0,1886
.43200001,.072282076,.57788074,.041770421,.0040200949,0,1,0,1890
-.47999999,.15323192,.60965782,.093419038,.46954262,0,1,1,1892
.41299999,.3839851,.57722664,.22164643,1,0,1,0,1894
.41299999,.38438302,.52697349,.20255966,.7954638,0,1,0,1896
.41299999,.42816091,.53821015,.23044054,.86340964,0,1,0,1898
.46399999,.42538631,.52123606,.22172669,.92386591,0,1,0,1900
.46399999,.45237777,.51540267,.23315671,.87878132,0,1,0,1902
.46399999,.45185772,.5141539,.23232441,.9500376,0,1,0,1904
.46399999,.40365639,.50664198,.20450927,.81768358,0,1,0,1906
.46399999,.40501884,.508057,.20577265,.91398716,0,1,0,1908
.46399999,.30635184,.50349438,.15424643,.9689579,0,1,0,1910
.46399999,.30367404,.50128734,.15222795,.91892886,0,1,0,1912
.46399999,.36866701,.50365877,.18568237,.86990476,0,1,0,1914
.46399999,.36969864,.50487572,.18665187,.92870164,0,1,0,1916
.41600001,.49577215,.50256079,.24915564,.83720481,0,1,0,1918
.106,.48938939,.50827491,.24874435,.96963608,0,1,0,1920
.106,.55914146,.50578403,.28280482,1,1,1,0,1922
.106,.55907917,.50083172,.28000459,1,1,1,0,1924
.106,.49638078,.5,.24819039,1,1,1,0,1926
.106,.49675944,.5,.24837972,1,1,1,0,1928
.106,,,,,0,1,0,1930
-.66399997,,,,,0,1,1,2012
-.33399999,,,,,0,1,1,1872
.28600001,,,,,0,1,0,1980
.28600001,,,,,0,1,0,1982
.28600001,,,,,0,1,0,1984
.44100001,,,,,0,1,0,1918
.44100001,,,,,0,1,0,1920
.44100001,.56901747,,,1,1,1,0,1922
